,REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,FOLLOWED_RECOMMENDATIONS_PCT,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED,m_FAMILY_NAME,junk,personal,professional,TOTAL_VID_PREP_TIME,MASTER_VID_PREP_TIME,LARGE_VID_PREP_TIME,GENERAL_MEAL_RATING,PERC_UNIQUE_MEALS,AVG_TIME_PER_CATEGORY,AVG_TIME_PER_CLICK,out_REVENUE,out_AVG_TIME_PER_SITE_VISIT,out_AVG_PREP_VID_TIME,out_TOTAL_MEALS_ORDERED,out_UNIQUE_MEALS_PURCH,out_CONTACTS_W_CUSTOMER_SERVICE,out_CANCELLATIONS_BEFORE_NOON,out_PC_LOGINS,out_MOBILE_LOGINS,out_LATE_DELIVERIES,out_LARGEST_ORDER_SIZE,out_TOTAL_PHOTOS_VIEWED,out_TOTAL_VID_PREP_TIME,out_MASTER_VID_PREP_TIME,out_LARGE_VID_PREP_TIME,out_GENERAL_MEAL_RATING,out_PERC_UNIQUE_MEALS,out_AVG_TIME_PER_CATEGORY,out_AVG_TIME_PER_CLICK,out_MASTER_CLASSES_ATTENDED,change_TOTAL_MEALS_ORDERED,change_CONTACTS_W_CUSTOMER_SERVICE,change_LARGEST_ORDER_SIZE,change_TOTAL_PHOTOS_VIEWED,change_CANCELLATIONS_AFTER_NOON,change_FOLLOWED_RECOMMENDATIONS_PCT,change_MASTER_CLASSES_ATTENDED,change_MEDIAN_MEAL_RATING,change_AVG_CLICKS_PER_VISIT
1667,983.0,0,13,6,11,7,74.0,1,0,0,1,4,2,35,3,1,0,0,20,104.8,5,0,3,13,0,0,0,1,0,1362.3999999999999,0.0,524.0,39,46.15384615384615,10.571428571428571,5.6923076923076925,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
1668,1380.0,0,40,9,6,5,80.72,1,0,0,0,5,1,6,0,3,0,0,30,99.0,3,0,3,13,0,0,0,0,1,3960.0,0.0,297.0,120,22.5,16.144,6.2092307692307696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1669,1345.0,0,35,3,5,9,72.0,1,0,0,0,5,2,0,0,2,0,0,10,84.5,4,0,2,16,0,0,0,0,1,2957.5,0.0,338.0,70,8.571428571428571,8.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1670,1520.0,0,118,3,5,4,101.7,0,0,0,1,5,2,0,0,4,0,0,20,159.5,3,0,3,15,0,0,0,1,0,18821.0,0.0,478.5,354,2.5423728813559325,25.425,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1671,2917.5,0,246,12,7,2,240.9,1,0,1,0,5,2,20,0,7,0,0,20,240.3,8,2,2,17,0,0,0,0,1,59113.8,480.6,1922.4,492,4.878048780487805,120.45,14.170588235294119,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1672,3075.0,0,99,3,7,2,71.79,1,0,0,0,5,0,13,0,1,0,0,10,184.8,5,1,3,12,0,0,0,1,0,18295.2,184.8,924.0,297,3.0303030303030303,35.895,5.982500000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1673,1780.0,0,70,3,8,1,83.74,1,0,0,1,6,2,14,0,1,1,1,10,134.2,5,1,3,13,0,0,0,0,1,9394.0,134.2,671.0,210,4.285714285714286,83.74,6.441538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1674,1925.0,0,26,1,4,6,94.77,1,1,0,1,5,2,10,0,2,0,0,10,89.2,3,0,2,17,65,0,0,1,0,2319.2000000000003,0.0,267.6,52,3.8461538461538463,15.795,5.574705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1850.0,0,41,5,7,5,140.67,1,0,0,0,5,1,6,0,8,0,0,30,170.9,5,0,3,14,194,0,0,1,0,7006.900000000001,0.0,854.5,123,12.195121951219512,28.133999999999997,10.047857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1676,2975.0,0,50,1,6,6,49.0,1,1,0,0,6,2,7,0,1,0,0,30,140.4,3,0,3,13,216,0,0,1,0,7020.0,0.0,421.20000000000005,150,2.0,8.166666666666666,3.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1350.0,0,34,8,8,4,82.64,1,2,0,1,6,2,12,0,0,0,0,30,149.5,4,0,3,12,0,0,0,1,0,5083.0,0.0,598.0,102,23.52941176470588,20.66,6.886666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,3838.5,0,203,10,8,10,90.0,1,4,1,0,4,1,33,0,2,0,0,20,261.0,9,1,3,15,0,0,0,0,1,52983.0,261.0,2349.0,609,4.926108374384237,9.0,6.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1679,1871.0,0,111,5,6,4,159.85,1,4,0,1,5,2,27,0,2,1,0,10,143.0,4,0,3,13,0,0,0,1,0,15873.0,0.0,572.0,333,4.504504504504505,39.9625,12.296153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1680,4725.0,0,218,2,9,10,131.15,1,1,0,0,6,2,1,0,0,1,0,30,180.2,5,1,4,9,510,0,0,1,0,39283.6,180.2,901.0,872,0.9174311926605505,13.115,14.572222222222223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1681,3220.0,0,52,1,6,10,41.0,1,0,0,0,5,1,5,0,7,1,0,10,147.9,5,0,3,14,138,0,0,1,0,7690.8,0.0,739.5,156,1.9230769230769231,4.1,2.9285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1682,1289.0,0,131,3,5,3,89.0,0,0,0,1,6,1,20,1,2,0,0,10,105.0,3,0,2,17,0,0,0,1,0,13755.0,0.0,315.0,262,2.2900763358778624,29.666666666666668,5.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1683,2835.0,0,120,7,7,2,80.13,0,0,0,0,6,2,9,4,1,0,0,20,173.4,4,0,3,14,0,0,0,1,0,20808.0,0.0,693.6,360,5.833333333333333,40.065,5.723571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1684,2537.5,0,40,1,5,10,30.0,1,0,0,0,6,2,18,3,2,0,0,20,104.0,3,0,3,12,0,0,0,1,0,4160.0,0.0,312.0,120,2.5,3.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,1375.0,0,34,5,3,6,86.73,1,2,0,1,6,2,42,6,2,1,1,20,115.2,4,0,3,13,84,0,0,1,0,3916.8,0.0,460.8,102,14.705882352941178,14.455,6.671538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2100.0,0,116,4,6,5,87.5,1,1,0,1,5,1,0,4,1,0,0,10,141.7,5,1,3,11,209,0,0,1,0,16437.199999999997,141.7,708.5,348,3.4482758620689653,17.5,7.954545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1687,1100.0,0,31,2,2,10,76.4,1,2,0,1,6,2,9,3,9,0,0,30,85.8,2,0,2,15,0,0,0,1,0,2659.7999999999997,0.0,171.6,62,6.451612903225806,7.640000000000001,5.093333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1688,3988.5,0,101,7,7,10,96.09,1,0,1,1,5,2,7,4,10,0,0,10,210.0,6,2,4,10,120,0,0,0,1,21210.0,420.0,1260.0,404,6.9306930693069315,9.609,9.609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1730.0,0,44,9,6,4,106.57,1,2,0,1,6,0,8,4,5,1,0,20,163.2,5,1,3,13,178,0,0,0,1,7180.799999999999,163.2,816.0,132,20.454545454545457,26.6425,8.197692307692307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1690,5906.25,0,130,1,7,1,58.0,1,1,0,1,6,1,0,0,4,1,0,30,160.1,4,1,3,12,479,0,0,1,0,20813.0,160.1,640.4,390,0.7692307692307693,58.0,4.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,1150.0,0,33,3,3,6,89.5,0,5,0,0,5,1,11,3,5,0,0,30,89.0,3,0,2,15,0,0,0,0,1,2937.0,0.0,267.0,66,9.090909090909092,14.916666666666666,5.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1692,2625.0,0,91,3,7,1,223.58999999999997,1,0,1,1,6,1,0,0,3,0,0,20,135.8,4,1,3,12,128,0,0,0,1,12357.800000000001,135.8,543.2,273,3.296703296703297,223.58999999999997,18.632499999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1693,1160.0,0,35,7,4,8,84.92,1,0,0,0,5,2,0,2,4,0,0,10,91.0,3,0,3,12,0,0,0,1,0,3185.0,0.0,273.0,105,20.0,10.615,7.076666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1694,1810.0,0,70,6,5,5,118.39,1,0,2,1,6,1,0,1,5,0,0,20,160.4,5,1,3,14,0,0,0,1,0,11228.0,160.4,802.0,210,8.571428571428571,23.678,8.456428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1695,1840.0,0,142,7,7,3,61.58,0,0,0,0,5,1,0,0,2,1,0,30,133.7,3,1,3,13,0,0,0,1,0,18985.399999999998,133.7,401.09999999999997,426,4.929577464788732,20.526666666666667,4.736923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1696,1499.0,0,50,7,4,10,87.85,1,1,0,1,5,2,10,0,4,0,0,20,98.5,4,0,2,15,220,0,0,0,1,4925.0,0.0,394.0,100,14.000000000000002,8.785,5.8566666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1830.0,0,92,6,6,5,106.84,1,0,0,1,6,2,8,1,9,0,0,10,163.3,5,1,3,14,0,0,0,0,1,15023.6,163.3,816.5,276,6.521739130434782,21.368000000000002,7.631428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1698,1760.0,0,46,5,4,9,72.24,0,0,0,0,5,2,14,4,8,0,0,20,113.2,3,0,3,15,0,0,0,0,1,5207.2,0.0,339.6,138,10.869565217391305,8.026666666666666,4.816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1699,1608.25,0,14,1,12,10,71.31,1,3,1,1,6,1,0,0,1,0,0,30,78.4,2,0,1,16,0,0,0,1,0,1097.6000000000001,0.0,156.8,14,7.142857142857142,7.131,4.456875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1700,1275.0,0,31,8,4,8,76.0,1,0,0,1,6,1,8,0,0,1,0,30,104.0,3,0,3,12,0,0,1,0,0,3224.0,0.0,312.0,93,25.806451612903224,9.5,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,1375.0,0,76,2,6,2,95.0,1,0,2,0,6,1,1,0,7,0,0,20,105.4,4,0,3,12,156,0,0,1,0,8010.400000000001,0.0,421.6,228,2.631578947368421,47.5,7.916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,6375.0,0,99,3,9,5,128.33,1,1,0,1,6,1,4,2,3,0,0,10,197.8,5,1,4,9,290,0,1,0,0,19582.2,197.8,989.0,396,3.0303030303030303,25.666000000000004,14.25888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1703,2030.0,0,66,9,6,4,104.39,1,2,0,1,6,2,0,0,1,0,0,30,144.4,4,0,3,11,68,0,1,0,0,9530.4,0.0,577.6,198,13.636363636363635,26.0975,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,1369.0,0,74,2,6,10,110.0,0,0,0,0,5,2,19,0,4,1,0,30,168.0,6,0,3,13,164,0,1,0,0,12432.0,0.0,1008.0,222,2.7027027027027026,11.0,8.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,2895.0,0,111,3,8,8,397.04,1,0,2,1,5,2,44,0,2,1,0,30,136.3,3,2,3,15,0,0,1,0,0,15129.300000000001,272.6,408.90000000000003,333,2.7027027027027026,49.63,26.469333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1706,1985.0,0,49,5,7,4,73.01,0,2,0,1,6,2,7,3,4,0,0,20,192.2,5,1,3,14,500,0,1,0,0,9417.8,192.2,961.0,147,10.204081632653061,18.2525,5.215000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1707,2490.0,0,94,4,6,4,114.88,0,0,0,1,6,2,35,0,19,0,0,10,213.4,8,0,3,12,0,0,1,0,0,20059.600000000002,0.0,1707.2,282,4.25531914893617,28.72,9.573333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1708,1349.0,0,57,5,6,3,67.52,1,0,0,1,6,1,0,0,6,0,0,30,85.8,3,0,3,12,0,0,1,0,0,4890.599999999999,0.0,257.4,171,8.771929824561402,22.506666666666664,5.626666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,1700.0,0,170,3,7,4,111.69,1,1,0,1,6,1,4,6,1,1,0,30,139.6,4,1,3,15,0,0,1,0,0,23732.0,139.6,558.4,510,1.7647058823529411,27.9225,7.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1710,2070.0,0,94,8,7,10,63.89,1,0,0,0,5,1,0,7,2,0,0,20,136.2,4,1,3,12,256,0,1,0,0,12802.8,136.2,544.8,282,8.51063829787234,6.389,5.324166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1410.0,0,39,5,7,7,62.76,1,4,0,1,5,1,26,0,1,1,1,30,196.9,7,1,3,13,0,0,1,0,0,7679.1,196.9,1378.3,117,12.82051282051282,8.965714285714286,4.827692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,1625.0,0,39,4,7,1,146.48999999999998,0,0,0,1,6,2,3,0,1,0,0,30,119.1,3,1,3,11,0,0,1,0,0,4644.9,119.1,357.29999999999995,117,10.256410256410255,146.48999999999998,13.317272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1713,1495.0,0,85,4,3,2,73.94,1,0,0,0,4,1,12,0,10,0,0,10,196.2,7,1,3,14,0,0,1,0,0,16677.0,196.2,1373.3999999999999,255,4.705882352941177,36.97,5.281428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1714,2730.0,0,122,9,7,9,128.35,1,0,0,1,5,2,1,2,7,0,0,20,179.2,5,1,3,14,172,0,1,0,0,21862.399999999998,179.2,896.0,366,7.377049180327869,14.261111111111111,9.167857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1715,2595.0,0,113,5,6,2,172.7,1,0,0,1,5,2,0,1,0,1,0,20,183.9,5,0,3,14,30,0,1,0,0,20780.7,0.0,919.5,339,4.424778761061947,86.35,12.335714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1716,1920.0,0,64,4,7,10,110.39,1,0,1,1,6,1,9,0,0,0,0,10,193.0,7,1,3,13,549,0,1,0,0,12352.0,193.0,1351.0,192,6.25,11.039,8.491538461538461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1485.0,0,37,9,7,2,136.20999999999998,1,2,1,1,6,1,6,0,1,0,0,30,144.1,5,1,3,12,0,0,1,0,0,5331.7,144.1,720.5,111,24.324324324324326,68.10499999999999,11.350833333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1718,1585.0,0,47,9,7,5,136.0,0,1,0,0,6,1,35,0,3,1,0,30,115.2,4,1,2,17,0,0,1,0,0,5414.400000000001,115.2,460.8,94,19.148936170212767,27.2,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1719,640.0,0,13,7,11,8,42.0,1,0,2,0,5,1,3,0,4,0,0,30,67.2,2,0,2,14,0,0,1,0,0,873.6,0.0,134.4,26,53.84615384615385,5.25,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1720,1200.0,0,62,2,8,9,65.0,1,1,0,1,6,1,14,7,0,1,0,20,109.0,3,0,2,17,0,0,1,0,0,6758.0,0.0,327.0,124,3.225806451612903,7.222222222222222,3.823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1721,1710.0,0,63,6,4,6,91.47,1,1,0,1,5,2,0,0,0,1,1,20,171.6,6,1,3,12,318,0,1,0,0,10810.8,171.6,1029.6,189,9.523809523809524,15.245,7.6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1590.0,0,101,5,4,2,106.0,1,1,2,0,6,1,0,3,2,0,0,20,120.9,4,0,3,13,0,0,1,0,0,12210.900000000001,0.0,483.6,303,4.9504950495049505,53.0,8.153846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723,1370.0,0,99,4,7,3,42.6,0,1,0,1,6,2,10,0,4,1,0,20,165.4,5,1,2,16,0,0,1,0,0,16374.6,165.4,827.0,198,4.040404040404041,14.200000000000001,2.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1724,2660.0,0,90,1,6,1,37.0,1,0,0,1,5,2,7,0,3,0,0,20,123.6,2,0,3,14,216,0,1,0,0,11124.0,0.0,247.2,270,1.1111111111111112,37.0,2.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1280.0,0,93,2,6,9,59.28,1,2,0,0,5,2,3,0,4,1,0,10,95.8,3,1,3,12,0,0,1,0,0,8909.4,95.8,287.4,279,2.1505376344086025,6.586666666666667,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1726,1205.0,0,41,8,5,2,228.73,1,2,2,1,6,1,0,0,3,1,0,30,86.4,3,0,3,14,0,0,1,0,0,3542.4,0.0,259.20000000000005,123,19.51219512195122,114.365,16.337857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1727,2450.0,0,34,1,7,5,55.0,1,1,0,0,6,1,10,0,13,0,0,20,90.7,3,0,2,14,76,0,1,0,0,3083.8,0.0,272.1,68,2.941176470588235,11.0,3.9285714285714284,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1395.0,0,116,6,6,4,41.35,0,1,0,1,5,2,50,0,4,1,0,20,104.9,3,0,2,16,149,0,1,0,0,12168.400000000001,0.0,314.70000000000005,232,5.172413793103448,10.3375,2.584375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1220.0,0,69,7,6,2,192.75,1,0,0,1,6,2,4,0,4,0,0,20,132.4,4,0,2,17,0,0,1,0,0,9135.6,0.0,529.6,138,10.144927536231885,96.375,11.338235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1730,1080.0,0,12,5,11,7,75.25,1,0,0,1,5,2,0,0,5,0,0,30,166.8,6,0,2,16,0,1,1,0,0,2001.6000000000001,0.0,1000.8000000000001,24,41.66666666666667,10.75,4.703125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
1731,2264.5,0,64,1,4,7,44.0,0,1,0,1,6,1,11,7,9,0,0,20,154.0,5,0,1,19,0,0,1,0,0,9856.0,0.0,770.0,64,1.5625,6.285714285714286,2.3157894736842106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1732,933.0,0,13,8,11,2,61.49,1,0,0,1,6,2,11,0,6,0,0,30,188.4,5,0,1,17,0,0,1,0,0,2449.2000000000003,0.0,942.0,13,61.53846153846154,30.745,3.617058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0
1733,1370.0,0,36,8,6,5,76.55,1,1,1,1,6,1,1,0,17,0,0,20,122.8,4,1,2,16,0,0,1,0,0,4420.8,122.8,491.2,72,22.22222222222222,15.309999999999999,4.784375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1734,1080.0,0,13,7,12,3,78.82,0,1,0,1,7,1,21,0,1,0,0,10,133.7,3,0,2,16,0,0,1,0,0,1738.1,0.0,401.09999999999997,26,53.84615384615385,26.27333333333333,4.92625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1735,960.0,0,15,8,12,3,100.22999999999999,1,0,0,1,6,1,2,0,1,0,0,10,98.7,3,0,2,17,504,0,1,0,0,1480.5,0.0,296.1,30,53.333333333333336,33.41,5.895882352941176,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1736,2222.5,0,53,1,5,2,36.0,1,0,0,1,6,1,14,1,2,0,0,20,104.0,4,0,2,16,0,0,1,0,0,5512.0,0.0,416.0,106,1.8867924528301887,18.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1737,800.0,0,13,4,11,3,118.8,0,1,0,1,5,1,4,0,0,0,0,20,92.4,3,0,2,17,0,0,1,0,0,1201.2,0.0,277.20000000000005,26,30.76923076923077,39.6,6.988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1738,3139.5,0,51,1,8,6,43.0,1,3,0,0,5,2,0,8,3,0,0,10,150.1,4,0,3,15,360,0,0,1,0,7655.099999999999,0.0,600.4,153,1.9607843137254901,7.166666666666667,2.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1117.0,0,50,9,6,7,13.8,0,1,0,1,6,2,0,0,0,0,0,30,130.2,4,0,2,15,356,0,0,0,1,6509.999999999999,0.0,520.8,100,18.0,1.9714285714285715,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,2688.0,0,90,7,7,8,111.41,1,0,0,1,6,2,14,0,1,0,0,30,203.7,6,1,3,14,0,0,1,0,0,18333.0,203.7,1222.1999999999998,270,7.777777777777778,13.92625,7.957857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1741,1539.0,0,72,5,4,6,78.92,1,0,0,1,5,2,6,0,0,0,0,10,119.9,3,0,3,14,0,0,0,1,0,8632.800000000001,0.0,359.70000000000005,216,6.944444444444445,13.153333333333334,5.637142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1742,1920.0,0,195,3,7,5,86.42,1,1,0,1,5,2,50,1,4,1,0,30,163.8,5,2,3,14,0,0,0,1,0,31941.000000000004,327.6,819.0,585,1.5384615384615385,17.284,6.172857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1743,2040.0,0,136,6,9,10,65.21,0,9,0,1,6,1,14,0,0,0,0,30,135.8,3,0,3,13,0,0,1,0,0,18468.800000000003,0.0,407.40000000000003,408,4.411764705882353,6.520999999999999,5.016153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1744,3840.0,0,87,4,7,7,35.09,1,0,0,1,5,2,0,0,3,0,0,30,155.7,3,1,3,13,260,0,0,1,0,13545.9,155.7,467.09999999999997,261,4.597701149425287,5.012857142857143,2.6992307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,4770.0,0,89,4,7,10,186.78,0,1,0,0,6,1,1,1,6,1,1,20,249.7,5,2,3,13,0,0,0,1,0,22223.3,499.4,1248.5,267,4.49438202247191,18.678,14.367692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
